ticker,date,close,volume
EVBG,18/1/2017,18.73,82787
EVBG,19/1/2017,18.72,87086
EVBG,20/1/2017,18.58,106839
EVBG,23/1/2017,18.31,108532
EVBG,24/1/2017,18.97,166088
EVBG,25/1/2017,19.5,281212
EVBG,26/1/2017,19.46,133522
EVBG,27/1/2017,19.25,58722
EVBG,30/1/2017,18.77,158174
EVBG,31/1/2017,18.47,173380
EVBG,1/2/2017,18.54,66099
EVBG,2/2/2017,18.72,56526
EVBG,3/2/2017,18.97,60969
EVBG,6/2/2017,18.56,44359
EVBG,7/2/2017,18.52,87654
EVBG,8/2/2017,18.26,155454
EVBG,9/2/2017,18.44,123240
EVBG,10/2/2017,18.9,174262
EVBG,13/2/2017,19.5,216610
EVBG,14/2/2017,19.3,114536
EVBG,15/2/2017,19.6,211100
EVBG,16/2/2017,19.18,98201
EVBG,17/2/2017,18.95,108795
EVBG,21/2/2017,18.78,65636
EVBG,22/2/2017,18.88,142808
EVBG,23/2/2017,19.01,98487
EVBG,24/2/2017,19.15,133735
EVBG,27/2/2017,19.39,273205
EVBG,28/2/2017,19.04,533593
EVBG,1/3/2017,18.62,231177
EVBG,2/3/2017,18.78,149342
EVBG,3/3/2017,18.45,154651
EVBG,6/3/2017,18.04,117848
EVBG,7/3/2017,17.97,75957
EVBG,8/3/2017,17.05,115776
EVBG,9/3/2017,17.12,110766
EVBG,10/3/2017,17.55,187886
EVBG,13/3/2017,17.93,141855
EVBG,14/3/2017,17.46,108960
EVBG,15/3/2017,17.95,327729
EVBG,16/3/2017,18.96,202549
EVBG,17/3/2017,19.72,347474
EVBG,20/3/2017,20.48,338101
EVBG,21/3/2017,19.48,147849
EVBG,22/3/2017,19.33,82725
EVBG,23/3/2017,19.4,97531
EVBG,24/3/2017,20.05,198511
EVBG,27/3/2017,20.0,169084
EVBG,28/3/2017,20.33,143331
EVBG,29/3/2017,20.64,186177
EVBG,30/3/2017,20.12,168857
EVBG,31/3/2017,20.53,160049
EVBG,3/4/2017,19.47,146303
EVBG,4/4/2017,20.14,148700
EVBG,5/4/2017,20.35,224821
EVBG,6/4/2017,20.87,2844518
EVBG,7/4/2017,20.38,401894
EVBG,10/4/2017,20.35,244631
EVBG,11/4/2017,20.55,252175
EVBG,12/4/2017,20.75,360822
EVBG,13/4/2017,20.74,562614
EVBG,17/4/2017,21.33,211995
EVBG,18/4/2017,22.19,190374
EVBG,19/4/2017,22.81,203617
EVBG,20/4/2017,22.81,239856
EVBG,21/4/2017,22.67,142602
EVBG,24/4/2017,22.84,81721
EVBG,25/4/2017,23.24,127459
EVBG,26/4/2017,23.27,154887
EVBG,27/4/2017,23.41,137186
EVBG,28/4/2017,23.21,150242
EVBG,1/5/2017,23.55,305575
EVBG,2/5/2017,23.07,118417
EVBG,3/5/2017,22.95,133290
EVBG,4/5/2017,22.64,114194
EVBG,5/5/2017,22.69,190885
EVBG,8/5/2017,22.97,291881
EVBG,9/5/2017,24.76,413614
EVBG,10/5/2017,24.83,210114
EVBG,11/5/2017,24.58,187051
EVBG,12/5/2017,24.55,46704
EVBG,15/5/2017,25.38,303695
EVBG,16/5/2017,24.87,155927
EVBG,17/5/2017,24.26,122310
EVBG,18/5/2017,24.65,175235
EVBG,19/5/2017,25.01,103146
EVBG,22/5/2017,25.13,117313
EVBG,23/5/2017,25.03,66167
EVBG,24/5/2017,25.37,219877
EVBG,25/5/2017,25.64,189418
EVBG,26/5/2017,26.47,206304
EVBG,30/5/2017,26.16,126521
EVBG,31/5/2017,25.86,203401
EVBG,1/6/2017,26.21,98990
EVBG,2/6/2017,26.25,162139
EVBG,5/6/2017,26.32,102625
EVBG,6/6/2017,25.91,160080
EVBG,7/6/2017,25.75,87279
EVBG,8/6/2017,25.55,113563
EVBG,9/6/2017,24.15,244325
EVBG,12/6/2017,23.73,300717
EVBG,13/6/2017,23.92,154128
EVBG,14/6/2017,24.23,180661
EVBG,15/6/2017,23.67,143281
EVBG,16/6/2017,24.21,222984
EVBG,19/6/2017,25.12,263578
EVBG,20/6/2017,24.82,297113
EVBG,21/6/2017,24.77,138301
EVBG,22/6/2017,24.57,147238
EVBG,23/6/2017,24.96,1236193
EVBG,26/6/2017,24.66,223286
EVBG,27/6/2017,25.13,179343
EVBG,28/6/2017,26.37,252609
EVBG,29/6/2017,25.02,264697
EVBG,30/6/2017,24.36,156503
EVBG,3/7/2017,23.57,98865
EVBG,5/7/2017,23.38,207566
EVBG,6/7/2017,22.97,216792
EVBG,7/7/2017,23.43,131167
EVBG,10/7/2017,23.3,65379
EVBG,11/7/2017,23.42,89226
EVBG,12/7/2017,23.72,198781
EVBG,13/7/2017,23.18,94508
EVBG,14/7/2017,22.74,76780
EVBG,17/7/2017,22.9,100931
EVBG,18/7/2017,22.95,163869
EVBG,19/7/2017,23.44,199691
EVBG,20/7/2017,23.11,117767
EVBG,21/7/2017,23.2,185657
EVBG,24/7/2017,23.37,71239
EVBG,25/7/2017,23.66,133595
EVBG,26/7/2017,23.65,96449
EVBG,27/7/2017,23.48,117895
EVBG,28/7/2017,23.48,65783
EVBG,31/7/2017,23.65,180395
EVBG,1/8/2017,23.6,133929
EVBG,2/8/2017,22.94,72612
EVBG,3/8/2017,23.41,112499
EVBG,4/8/2017,21.9,377040
EVBG,7/8/2017,22.17,563767
EVBG,8/8/2017,22.31,380959
EVBG,9/8/2017,22.46,302937
EVBG,10/8/2017,21.73,169936
EVBG,11/8/2017,22.715,231687
EVBG,14/8/2017,22.87,248464
EVBG,15/8/2017,22.94,364661
EVBG,16/8/2017,22.75,118502
EVBG,17/8/2017,22.57,223073
EVBG,18/8/2017,22.9,279988
EVBG,21/8/2017,22.84,136148
EVBG,22/8/2017,23.11,240319
EVBG,23/8/2017,22.49,316715
EVBG,24/8/2017,22.63,150277
EVBG,25/8/2017,22.55,358332
EVBG,28/8/2017,22.54,212045
EVBG,29/8/2017,22.55,394006
EVBG,30/8/2017,23.34,566440
EVBG,31/8/2017,23.17,290559
EVBG,1/9/2017,23.12,148132
EVBG,5/9/2017,22.86,280110
EVBG,6/9/2017,22.16,194216
EVBG,7/9/2017,22.34,257077
EVBG,8/9/2017,22.26,145978
EVBG,11/9/2017,23.36,528730
EVBG,12/9/2017,23.4,158503
EVBG,13/9/2017,23.53,323773
EVBG,14/9/2017,23.38,290812
EVBG,15/9/2017,23.5,419657
EVBG,18/9/2017,25.25,648532
EVBG,19/9/2017,24.82,176398
EVBG,20/9/2017,25.25,297020
EVBG,21/9/2017,25.09,171011
EVBG,22/9/2017,25.35,219202
EVBG,25/9/2017,24.91,183378
EVBG,26/9/2017,25.25,189808
EVBG,27/9/2017,26.27,477564
EVBG,28/9/2017,26.23,203984
EVBG,29/9/2017,26.42,165797
EVBG,2/10/2017,27.3,401225
EVBG,3/10/2017,26.74,212219
EVBG,4/10/2017,27.0,226450
EVBG,5/10/2017,26.65,297253
EVBG,6/10/2017,27.05,208853
EVBG,9/10/2017,27.07,89809
EVBG,10/10/2017,26.95,205777
EVBG,11/10/2017,26.81,88373
EVBG,12/10/2017,26.87,69167
EVBG,13/10/2017,26.88,144900
EVBG,16/10/2017,26.78,139005
EVBG,17/10/2017,26.77,63655
EVBG,18/10/2017,26.84,84488
EVBG,19/10/2017,26.66,67994
EVBG,20/10/2017,26.76,74991
EVBG,23/10/2017,26.78,749701
EVBG,24/10/2017,26.51,230271
EVBG,25/10/2017,26.31,236553
EVBG,26/10/2017,26.31,139449
EVBG,27/10/2017,26.67,191410
EVBG,30/10/2017,26.63,105081
EVBG,31/10/2017,26.64,146878
EVBG,1/11/2017,26.8,376278
EVBG,2/11/2017,26.92,147011
EVBG,3/11/2017,27.23,261355
EVBG,6/11/2017,26.38,320567
EVBG,7/11/2017,27.53,1306176
EVBG,8/11/2017,27.78,325979
EVBG,9/11/2017,27.41,208438
EVBG,10/11/2017,28.04,251284
EVBG,13/11/2017,28.68,299744
EVBG,14/11/2017,29.58,520153
EVBG,15/11/2017,26.97,874300
EVBG,16/11/2017,26.5,1202791
EVBG,17/11/2017,26.07,486409
EVBG,20/11/2017,26.65,371449
EVBG,21/11/2017,27.11,469338
EVBG,22/11/2017,27.89,446405
EVBG,24/11/2017,27.9,122807
EVBG,27/11/2017,27.73,188256
EVBG,28/11/2017,27.61,268118
EVBG,29/11/2017,27.12,314552
EVBG,30/11/2017,26.5,469154
EVBG,1/12/2017,26.27,253860
EVBG,4/12/2017,24.74,541655
EVBG,5/12/2017,24.45,523469
EVBG,6/12/2017,24.69,370431
EVBG,7/12/2017,26.7,529619
EVBG,8/12/2017,27.15,630676
EVBG,11/12/2017,26.93,379816
EVBG,12/12/2017,26.79,361654
EVBG,13/12/2017,26.66,351603
EVBG,14/12/2017,26.88,219037
EVBG,15/12/2017,28.7,1404717
EVBG,18/12/2017,28.85,541846
EVBG,19/12/2017,29.03,430335
EVBG,20/12/2017,29.02,230917
EVBG,21/12/2017,29.03,266721
EVBG,22/12/2017,29.23,247488
EVBG,26/12/2017,29.3,175368
EVBG,27/12/2017,29.46,219552
EVBG,28/12/2017,29.59,209645
EVBG,29/12/2017,29.72,319635
EVBG,2/1/2018,29.6,271918
EVBG,3/1/2018,29.47,359710
EVBG,4/1/2018,29.77,389352
EVBG,5/1/2018,30.08,187203
EVBG,8/1/2018,29.83,256326
EVBG,9/1/2018,30.69,350557
EVBG,10/1/2018,30.89,130692
EVBG,11/1/2018,31.76,413261
EVBG,12/1/2018,32.24,405172
EVBG,16/1/2018,31.47,396892
EVBG,17/1/2018,31.63,210575
EVBG,18/1/2018,32.73,367349
EVBG,19/1/2018,32.76,386632
EVBG,22/1/2018,32.95,130498
EVBG,23/1/2018,33.25,126717
EVBG,24/1/2018,33.07,254583
EVBG,25/1/2018,32.95,361672
EVBG,26/1/2018,33.51,128891
EVBG,29/1/2018,32.87,219533
EVBG,30/1/2018,32.76,216570
EVBG,31/1/2018,32.28,112561
EVBG,1/2/2018,32.24,132155
EVBG,2/2/2018,32.3,261230
EVBG,5/2/2018,31.4,279762
EVBG,6/2/2018,31.5,241653
EVBG,7/2/2018,31.64,120062
EVBG,8/2/2018,30.11,208804
EVBG,9/2/2018,30.83,297658
EVBG,12/2/2018,31.08,138289
EVBG,13/2/2018,31.48,96299
EVBG,14/2/2018,32.18,205242
EVBG,15/2/2018,33.06,257815
EVBG,16/2/2018,33.53,238079
EVBG,20/2/2018,33.58,255591
EVBG,21/2/2018,33.17,352743
EVBG,22/2/2018,32.01,606442
EVBG,23/2/2018,31.8,165064
EVBG,26/2/2018,32.48,339616
EVBG,27/2/2018,32.33,490109
EVBG,28/2/2018,31.91,264623
EVBG,1/3/2018,32.31,258354
EVBG,2/3/2018,33.65,406550
EVBG,5/3/2018,33.32,347507
EVBG,6/3/2018,35.18,608741
EVBG,7/3/2018,36.09,515761
EVBG,8/3/2018,36.91,510813
EVBG,9/3/2018,38.51,767621
EVBG,12/3/2018,37.25,693522
EVBG,13/3/2018,36.55,357802
EVBG,14/3/2018,37.24,305227
EVBG,15/3/2018,37.13,308230
EVBG,16/3/2018,36.89,403393
EVBG,19/3/2018,36.34,295378
EVBG,20/3/2018,37.75,251207
EVBG,21/3/2018,38.41,275091
EVBG,22/3/2018,37.9,135492
EVBG,23/3/2018,37.63,260368
EVBG,26/3/2018,38.5,347240
EVBG,27/3/2018,36.8,316761
EVBG,28/3/2018,35.24,590686
EVBG,29/3/2018,36.6,320334
EVBG,2/4/2018,35.02,295001
EVBG,3/4/2018,35.34,143313
EVBG,4/4/2018,35.74,254776
EVBG,5/4/2018,35.83,168035
EVBG,6/4/2018,35.52,182305
EVBG,9/4/2018,35.49,205003
EVBG,10/4/2018,36.86,217280
EVBG,11/4/2018,37.09,315093
EVBG,12/4/2018,37.68,313739
EVBG,13/4/2018,37.4,200170
EVBG,16/4/2018,37.48,131896
EVBG,17/4/2018,38.26,217107
EVBG,18/4/2018,38.4,180927
EVBG,19/4/2018,38.3,100321
EVBG,20/4/2018,37.32,191330
EVBG,23/4/2018,37.42,252304
EVBG,24/4/2018,38.01,381664
EVBG,25/4/2018,37.55,236080
EVBG,26/4/2018,37.52,135699
EVBG,27/4/2018,37.0,217999
EVBG,30/4/2018,37.35,192333
EVBG,1/5/2018,37.79,179185
EVBG,2/5/2018,37.8,233215
EVBG,3/5/2018,38.23,157301
EVBG,4/5/2018,40.08,428025
EVBG,7/5/2018,39.65,336779
EVBG,8/5/2018,41.3,510137
EVBG,9/5/2018,42.41,321639
EVBG,10/5/2018,42.73,239391
EVBG,11/5/2018,43.57,367830
EVBG,14/5/2018,41.9,409673
EVBG,15/5/2018,42.29,387271
EVBG,16/5/2018,43.3,559150
EVBG,17/5/2018,43.86,156067
EVBG,18/5/2018,44.72,246417
EVBG,21/5/2018,44.38,188478
EVBG,22/5/2018,42.93,380085
EVBG,23/5/2018,44.04,459042
EVBG,24/5/2018,44.06,262715
EVBG,25/5/2018,43.79,341034
EVBG,29/5/2018,45.22,382377
EVBG,30/5/2018,46.0,680531
EVBG,31/5/2018,46.07,377692
EVBG,1/6/2018,46.61,258554
EVBG,4/6/2018,46.59,212721
EVBG,5/6/2018,46.7,290296
EVBG,6/6/2018,46.89,221864
EVBG,7/6/2018,47.01,533837
EVBG,8/6/2018,47.44,459275
EVBG,11/6/2018,48.21,461308
EVBG,12/6/2018,50.19,760791
EVBG,13/6/2018,51.6,593513
EVBG,14/6/2018,52.32,587159
EVBG,15/6/2018,51.99,564594
EVBG,18/6/2018,51.4,541991
EVBG,19/6/2018,50.14,651954
EVBG,20/6/2018,49.95,741879
EVBG,21/6/2018,48.59,486229
EVBG,22/6/2018,47.35,1515467
EVBG,25/6/2018,45.17,503505
EVBG,26/6/2018,44.58,393503
EVBG,27/6/2018,44.14,584092
EVBG,28/6/2018,46.56,612248
EVBG,29/6/2018,47.42,420499
EVBG,2/7/2018,47.09,296845
EVBG,3/7/2018,47.23,160163
EVBG,5/7/2018,48.09,234328
EVBG,6/7/2018,49.42,195639
EVBG,9/7/2018,48.9,267717
EVBG,10/7/2018,47.83,226613
EVBG,11/7/2018,48.28,120670
EVBG,12/7/2018,49.37,172168
EVBG,13/7/2018,50.23,194254
EVBG,16/7/2018,49.76,129765
EVBG,17/7/2018,49.78,187212
EVBG,18/7/2018,49.68,102901
EVBG,19/7/2018,50.16,426853
EVBG,20/7/2018,49.65,193137
EVBG,23/7/2018,51.2,286864
EVBG,24/7/2018,49.64,335454
EVBG,25/7/2018,50.96,209772
EVBG,26/7/2018,50.72,194632
EVBG,27/7/2018,48.13,236993
EVBG,30/7/2018,45.44,364517
EVBG,31/7/2018,44.98,416473
EVBG,1/8/2018,46.94,209662
EVBG,2/8/2018,48.22,181266
EVBG,3/8/2018,47.43,199459
EVBG,6/8/2018,47.48,248595
EVBG,7/8/2018,49.51,698325
EVBG,8/8/2018,49.0,330206
EVBG,9/8/2018,50.35,357846
EVBG,10/8/2018,51.55,367262
EVBG,13/8/2018,51.71,220107
EVBG,14/8/2018,54.5,536042
EVBG,15/8/2018,54.25,531335
EVBG,16/8/2018,55.04,345653
EVBG,17/8/2018,54.86,204057
EVBG,20/8/2018,55.42,179902
EVBG,21/8/2018,57.25,258379
EVBG,22/8/2018,58.75,396839
EVBG,23/8/2018,60.05,422499
EVBG,24/8/2018,60.08,286653
EVBG,27/8/2018,58.22,375991
EVBG,28/8/2018,58.0,333918
EVBG,29/8/2018,58.26,657222
EVBG,30/8/2018,59.56,258243
EVBG,31/8/2018,60.21,377795
EVBG,4/9/2018,61.51,306714
EVBG,5/9/2018,59.97,697856
EVBG,6/9/2018,60.15,218378
EVBG,7/9/2018,59.64,250629
EVBG,10/9/2018,59.8,228986
EVBG,11/9/2018,61.74,258100
EVBG,12/9/2018,61.22,310819
EVBG,13/9/2018,61.17,360347
EVBG,14/9/2018,62.26,237520
EVBG,17/9/2018,59.04,493757
EVBG,18/9/2018,59.53,289288
EVBG,19/9/2018,57.51,409471
EVBG,20/9/2018,57.88,331421
EVBG,21/9/2018,56.03,864805
EVBG,24/9/2018,56.93,264811
EVBG,25/9/2018,58.69,356699
EVBG,26/9/2018,57.13,211528
EVBG,27/9/2018,57.18,298060
EVBG,28/9/2018,57.64,246855
EVBG,1/10/2018,56.68,478160
EVBG,2/10/2018,55.11,625143
EVBG,3/10/2018,56.54,263893
EVBG,4/10/2018,54.96,535199
EVBG,5/10/2018,56.0,529522
EVBG,8/10/2018,53.11,595959
EVBG,9/10/2018,52.76,510102
EVBG,10/10/2018,47.5,732925
EVBG,11/10/2018,46.21,653836
EVBG,12/10/2018,49.12,477385
EVBG,15/10/2018,48.29,260971
EVBG,16/10/2018,51.99,474041
EVBG,17/10/2018,52.66,484865
EVBG,18/10/2018,51.25,225500
EVBG,19/10/2018,48.74,278515
EVBG,22/10/2018,51.45,339401
EVBG,23/10/2018,51.41,258222
EVBG,24/10/2018,48.96,441979
EVBG,25/10/2018,51.01,266058
EVBG,26/10/2018,50.53,271631
EVBG,29/10/2018,48.86,239269
EVBG,30/10/2018,49.71,480319
EVBG,31/10/2018,50.83,429471
EVBG,1/11/2018,52.45,209464
EVBG,2/11/2018,51.84,260431
EVBG,5/11/2018,51.21,409431
EVBG,6/11/2018,51.95,868221
EVBG,7/11/2018,56.99,758747
EVBG,8/11/2018,58.82,713429
EVBG,9/11/2018,56.46,410940
EVBG,12/11/2018,51.63,590864
EVBG,13/11/2018,48.87,438407
EVBG,14/11/2018,47.54,683317
EVBG,15/11/2018,51.22,442930
EVBG,16/11/2018,52.82,360689
EVBG,19/11/2018,46.18,581500
EVBG,20/11/2018,43.56,953677
EVBG,21/11/2018,45.57,356358
EVBG,23/11/2018,47.02,135487
EVBG,26/11/2018,49.99,342986
EVBG,27/11/2018,48.97,386132
EVBG,28/11/2018,51.43,279194
EVBG,29/11/2018,53.38,392565
EVBG,30/11/2018,54.77,326210
EVBG,3/12/2018,56.11,477013
EVBG,4/12/2018,52.62,587208
EVBG,6/12/2018,53.36,338829
EVBG,7/12/2018,51.67,244474
EVBG,10/12/2018,53.43,298260
EVBG,11/12/2018,53.59,147637
EVBG,12/12/2018,55.11,264898
EVBG,13/12/2018,55.38,303761
EVBG,14/12/2018,53.55,259929
EVBG,17/12/2018,50.51,409857
EVBG,18/12/2018,53.94,472895
EVBG,19/12/2018,56.1,924104
EVBG,20/12/2018,53.12,683028
EVBG,21/12/2018,49.3,720329
EVBG,24/12/2018,47.54,283780
EVBG,26/12/2018,53.2,408188
EVBG,27/12/2018,54.1,342522
EVBG,28/12/2018,54.71,201748
EVBG,31/12/2018,56.76,537061
EVBG,2/1/2019,54.83,319994
EVBG,3/1/2019,52.92,231346
EVBG,4/1/2019,55.0,679963
EVBG,7/1/2019,56.61,933918
EVBG,8/1/2019,57.85,564096
EVBG,9/1/2019,56.89,293886
EVBG,10/1/2019,56.99,278253
EVBG,11/1/2019,56.98,336159
EVBG,14/1/2019,55.23,269480
EVBG,15/1/2019,56.37,738034
EVBG,16/1/2019,54.25,2286015
EVBG,17/1/2019,54.98,574750
EVBG,18/1/2019,57.16,605774
EVBG,22/1/2019,56.46,306494
EVBG,23/1/2019,57.07,456744
EVBG,24/1/2019,57.75,211357
EVBG,25/1/2019,61.13,682953
EVBG,28/1/2019,59.78,332393
EVBG,29/1/2019,59.18,327299
EVBG,30/1/2019,60.72,315408
EVBG,31/1/2019,61.86,413808
EVBG,1/2/2019,62.42,349012
EVBG,4/2/2019,63.88,461796
EVBG,5/2/2019,62.98,486985
EVBG,6/2/2019,62.15,255915
EVBG,7/2/2019,62.02,167468
EVBG,8/2/2019,63.78,215385
EVBG,11/2/2019,63.85,375645
EVBG,12/2/2019,64.92,444509
EVBG,13/2/2019,64.97,342859
EVBG,14/2/2019,64.86,313954
EVBG,15/2/2019,65.06,411325
EVBG,19/2/2019,64.26,829624
EVBG,20/2/2019,67.95,1466169
EVBG,21/2/2019,69.46,477932
EVBG,22/2/2019,70.0,414698
EVBG,25/2/2019,70.28,329198
EVBG,26/2/2019,69.3,367365
EVBG,27/2/2019,69.94,297708
EVBG,28/2/2019,70.71,507188
EVBG,1/3/2019,71.91,406109
EVBG,4/3/2019,68.76,644455
EVBG,5/3/2019,70.09,293089
EVBG,6/3/2019,69.09,383003
EVBG,7/3/2019,70.25,401315
EVBG,8/3/2019,70.31,389542
EVBG,11/3/2019,73.59,752568
EVBG,12/3/2019,73.39,324388
EVBG,13/3/2019,73.23,385571
EVBG,14/3/2019,74.37,400336
EVBG,15/3/2019,73.97,703052
EVBG,18/3/2019,74.56,327944
EVBG,19/3/2019,75.2,353653
EVBG,20/3/2019,74.13,483993
EVBG,21/3/2019,76.03,237708
EVBG,22/3/2019,73.35,434942
EVBG,25/3/2019,73.1,403813
EVBG,26/3/2019,73.87,311769
EVBG,27/3/2019,73.04,394363
EVBG,28/3/2019,73.43,195099
EVBG,29/3/2019,75.01,332970
EVBG,1/4/2019,75.88,426442
EVBG,2/4/2019,75.14,340885
EVBG,3/4/2019,75.98,406486
EVBG,4/4/2019,72.65,433810
EVBG,5/4/2019,72.75,430296
EVBG,8/4/2019,72.37,630062
EVBG,9/4/2019,71.76,736697
EVBG,10/4/2019,72.07,497813
EVBG,11/4/2019,73.29,480446
EVBG,12/4/2019,73.12,326723
EVBG,15/4/2019,72.25,469650
EVBG,16/4/2019,70.53,484270
EVBG,17/4/2019,68.82,384772
EVBG,18/4/2019,67.38,499601
EVBG,22/4/2019,68.36,235072
EVBG,23/4/2019,69.93,399757
EVBG,24/4/2019,71.12,382033
EVBG,25/4/2019,71.49,205633
EVBG,26/4/2019,72.83,199131
EVBG,29/4/2019,73.45,531703
EVBG,30/4/2019,73.89,277483
EVBG,1/5/2019,72.91,186560
EVBG,2/5/2019,72.9,171219
EVBG,3/5/2019,74.17,245181
EVBG,6/5/2019,74.01,381006
EVBG,7/5/2019,78.39,940946
EVBG,8/5/2019,76.72,451779
EVBG,9/5/2019,77.43,702819
EVBG,10/5/2019,79.78,704399
EVBG,13/5/2019,77.46,906896
EVBG,14/5/2019,79.83,834906
EVBG,15/5/2019,81.74,437584
EVBG,16/5/2019,83.77,849041
EVBG,17/5/2019,83.06,544135
EVBG,20/5/2019,79.61,950501
EVBG,21/5/2019,81.45,679951
EVBG,22/5/2019,82.55,747561
EVBG,23/5/2019,80.0,804273
EVBG,24/5/2019,79.99,645982
EVBG,28/5/2019,82.26,415272
EVBG,29/5/2019,80.27,403282
EVBG,30/5/2019,80.42,315275
EVBG,31/5/2019,78.64,756452
EVBG,3/6/2019,74.6,942351
EVBG,4/6/2019,76.78,969018
EVBG,5/6/2019,80.41,743377
EVBG,6/6/2019,83.38,670649
EVBG,7/6/2019,84.75,601184
EVBG,10/6/2019,84.35,659326
EVBG,11/6/2019,83.33,573355
EVBG,12/6/2019,84.06,284542
EVBG,13/6/2019,85.35,430658
EVBG,14/6/2019,86.08,329760
EVBG,17/6/2019,89.48,559359
EVBG,18/6/2019,88.56,527772
EVBG,19/6/2019,91.32,1262895
EVBG,20/6/2019,97.02,1233847
EVBG,21/6/2019,92.81,1061208
EVBG,24/6/2019,89.69,3529258
EVBG,25/6/2019,87.52,649006
EVBG,26/6/2019,85.63,763904
EVBG,27/6/2019,87.23,427290
EVBG,28/6/2019,89.42,1033904
EVBG,1/7/2019,90.09,363398
EVBG,2/7/2019,90.97,241510
EVBG,3/7/2019,93.39,276772
EVBG,5/7/2019,93.76,554988
EVBG,8/7/2019,94.24,347278
EVBG,9/7/2019,96.01,337182
EVBG,10/7/2019,97.32,412204
EVBG,11/7/2019,98.36,273321
EVBG,12/7/2019,99.22,202499
EVBG,15/7/2019,98.76,215843
EVBG,16/7/2019,96.17,264736
EVBG,17/7/2019,98.0,284487
EVBG,18/7/2019,97.97,463012
EVBG,19/7/2019,98.09,298582
EVBG,22/7/2019,99.25,288490
EVBG,23/7/2019,97.11,243789
EVBG,24/7/2019,99.55,283769
EVBG,25/7/2019,98.92,314796
EVBG,26/7/2019,102.51,474316
EVBG,29/7/2019,101.52,530111
EVBG,30/7/2019,103.23,336792
EVBG,31/7/2019,102.3,486158
EVBG,1/8/2019,100.37,381154
EVBG,2/8/2019,99.49,442166
EVBG,5/8/2019,94.83,835771
EVBG,6/8/2019,83.64,2744317
EVBG,7/8/2019,81.79,1084535
EVBG,8/8/2019,86.57,953710
EVBG,9/8/2019,83.94,833148
EVBG,12/8/2019,82.24,358948
EVBG,13/8/2019,82.41,470629
EVBG,14/8/2019,79.75,320147
EVBG,15/8/2019,79.98,300796
EVBG,16/8/2019,80.44,260140
EVBG,19/8/2019,82.57,464537
EVBG,20/8/2019,83.01,289230
EVBG,21/8/2019,84.38,299548
EVBG,22/8/2019,85.19,314240
EVBG,23/8/2019,83.93,529586
EVBG,26/8/2019,86.9,350717
EVBG,27/8/2019,86.21,448784
EVBG,28/8/2019,83.72,418675
EVBG,29/8/2019,86.06,257342
EVBG,30/8/2019,86.2,378558
EVBG,3/9/2019,84.7,416450
EVBG,4/9/2019,82.95,733223
EVBG,5/9/2019,82.98,795445
EVBG,6/9/2019,74.15,831119
EVBG,9/9/2019,69.92,2092010
EVBG,10/9/2019,70.49,837235
EVBG,11/9/2019,69.37,1282834
EVBG,12/9/2019,69.76,980011
EVBG,13/9/2019,68.11,741859
EVBG,16/9/2019,65.09,763695
EVBG,17/9/2019,68.05,899460
EVBG,18/9/2019,66.79,644025
EVBG,19/9/2019,69.2,446285
EVBG,20/9/2019,70.02,933689
EVBG,23/9/2019,67.49,767274
EVBG,24/9/2019,66.1,328694
EVBG,25/9/2019,64.87,586801
EVBG,26/9/2019,64.26,367373
EVBG,27/9/2019,61.27,858055
EVBG,30/9/2019,61.71,871161
EVBG,1/10/2019,63.91,772134
EVBG,2/10/2019,65.84,1016228
EVBG,3/10/2019,67.97,1030643
EVBG,4/10/2019,67.85,492263
EVBG,7/10/2019,68.06,399897
EVBG,8/10/2019,66.93,346763
EVBG,9/10/2019,68.11,188064
EVBG,10/10/2019,67.38,371603
EVBG,11/10/2019,70.62,592975
EVBG,14/10/2019,71.27,344943
EVBG,15/10/2019,71.96,237875
EVBG,16/10/2019,71.11,464925
EVBG,17/10/2019,71.47,255872
EVBG,18/10/2019,70.19,769944
EVBG,21/10/2019,71.37,336837
EVBG,22/10/2019,71.13,336182
EVBG,23/10/2019,68.41,458893
EVBG,24/10/2019,70.57,250318
EVBG,25/10/2019,70.87,245496
EVBG,28/10/2019,71.04,202711
EVBG,29/10/2019,70.38,291810
EVBG,30/10/2019,70.15,627755
EVBG,31/10/2019,69.51,262858
EVBG,1/11/2019,71.01,305850
EVBG,4/11/2019,67.4,497353
EVBG,5/11/2019,80.27,1804014
EVBG,6/11/2019,77.48,748223
EVBG,7/11/2019,77.08,316774
EVBG,8/11/2019,78.05,370833
EVBG,11/11/2019,79.62,387813
EVBG,12/11/2019,82.99,565233
EVBG,13/11/2019,84.6,474297
EVBG,14/11/2019,83.82,224475
EVBG,15/11/2019,84.98,290415
EVBG,18/11/2019,83.97,386979
EVBG,19/11/2019,85.2,422679
EVBG,20/11/2019,85.27,365240
EVBG,21/11/2019,84.83,251324
EVBG,22/11/2019,85.66,255183
EVBG,25/11/2019,85.75,356484
EVBG,26/11/2019,86.24,226047
EVBG,27/11/2019,87.67,177661
EVBG,29/11/2019,87.94,90584
EVBG,2/12/2019,85.63,254577
EVBG,3/12/2019,85.39,347714
EVBG,4/12/2019,84.09,399609
EVBG,5/12/2019,84.56,433517
EVBG,6/12/2019,85.42,202234
EVBG,9/12/2019,84.38,152899
EVBG,10/12/2019,83.23,455911
EVBG,11/12/2019,79.82,2132398
EVBG,12/12/2019,80.75,592796
EVBG,13/12/2019,80.26,355722
EVBG,16/12/2019,78.71,305495
EVBG,17/12/2019,78.29,397931
